id,title,url,date,medium,source_host,attribution_type,confidence,tier,status,raw_path,processed_path,notes
239923fd84,"A School Built for Curiosity, Not Age or Grade",https://youtu.be/Fo4jdPRqYB4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,utu.be/wuN4s3RbTzA)  [![The Role of Guides](https://alpha.school/wp-content/uploads/2026/04/67.png)](https://youtu.be/wuN4s3RbTzA)  [Why Families Are Choosing Texas Sports Academy](https://youtu.be/mJeF2lyv_OM)  [![Why Families Are Choosing Texas Sports Academy](https://alpha.school/wp-content/uploa
2d6c00dfa9,How Alpha New York Gives Families Their Time Back,https://youtu.be/Go41InoioM8,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ol/wp-content/uploads/2026/04/64.webp)](https://www.youtube.com/watch?v=uJE7SQQw6Zk)  [Alpha Scottsdale | Turning Passions Into Possibilities](https://youtu.be/sRmJGrOHKXE)  [![Alpha Scottsdale | Turning Passions Into Possibilities](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video
f3a448c6f4,Why Serious Athletes Are Leaving Traditional School Behind,https://youtu.be/H9DdfQ9EKvc,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ills](https://vimeo.com/788160461)  [![Alpha LINC Core Skills](https://alpha.school/wp-content/uploads/2024/10/10.png)](https://vimeo.com/788160461)  [Alpha Alpha Tank](https://www.youtube.com/watch?v=lI-5elfSdBc)  [![Alpha Alpha Tank](https://alpha.school/wp-content/uploads/2024/12/33.png)](https:/
55f72b4176,Video,https://youtu.be/JIo2y7qrgp4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,be/Ej5OBcX5C7o)  ##### Level 1 | 2nd - 3rd Grade  [Video](https://youtu.be/qNTmxzcsES4)  [![Video](https://img.youtube.com/vi/qNTmxzcsES4/hqdefault.jpg)](https://youtu.be/qNTmxzcsES4)  ##### Level 2 | 4th - 5th Grade  [Video](https://youtu.be/3Um-HeszH3I)  [![Video](https://img.youtube.com/vi/3Um-He
9a2269acd7,The Real Reason These Kids Love Going to School,https://youtu.be/JU_XIXU-cuE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,alpha.school/wp-content/uploads/2024/12/31.png)](https://www.youtube.com/watch?v=hFK-0325LP0)  [Where Loving School Comes First | Alpha Scottsdale](https://youtu.be/yh2qwr085T0)  [![Where Loving School Comes First | Alpha Scottsdale](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vide
624fcbc91c,Alpha Scottsdale | How the Right Fit Changes Everything,https://youtu.be/JVSyMEPwVDI,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,umbnail-for-video-Gallery-72.png)](https://www.youtube.com/watch?v=e7Py1EOcaro)  [Turning Test Anxiety Into Motivation | Alpha New York](https://youtu.be/oNgmrvkppIk)  [![Turning Test Anxiety Into Motivation | Alpha New York](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Galler
d8a0af23f2,The Future of Education is Now in Chantilly,https://youtu.be/LHbHtAEmIpQ,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,its](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-24.png)](https://youtu.be/lFrGQmg0yc4)  [Discovering Potential at Alpha New York](https://youtu.be/2qdweuDpFWI)  [![Discovering Potential at Alpha New York](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-
f051ac1b86,A School That Feels Like Family | Alpha Scottsdale,https://youtu.be/LnODnKOEp34,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,pha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-18.png)](https://youtu.be/CuSijUisnyE)  [The Future Starts at Alpha | Alpha New York](https://youtu.be/WfFS6nxsbx8)  [![The Future Starts at Alpha | Alpha New York](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-G
9df14f4f7f,Alpha's Secret: Personalized Learning Over Chatbots,https://youtu.be/Og7O8RDa9nY,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,Thriving at Top Colleges](https://alpha.school/wp-content/uploads/2026/04/Thumbnail-for-video-Gallery-70.png)](https://www.youtube.com/watch?v=BGb789R3LoM)  [Alpha Workshops Self Driving Car](https://vimeo.com/788160540)  [![Alpha Workshops Self Driving Car](https://alpha.school/wp-content/uploads/2
ad66b41f82,Growth Mindset in Action | Alpha San Francisco,https://youtu.be/Oy8Qzb2K3O0,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ess Learning Mindset I Alpha Fort Worth](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-scaled.png)](https://youtu.be/roEuGtNR-GQ)  [From Good to Great](https://youtu.be/9ywA5oNmYaM)  [![From Good to Great](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vi
b81cf9a026,Video,https://youtu.be/SrBwaZFfQOE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,DA559BDC9/alpha-austin-info-packet-26-27)    [  Book a Call  ](https://go.alpha.school/meetings/alpha-school/austin?uuid=851d81b2-20c9-4d37-964c-b34b05103a64)    [  APPLY TODAY!  ](https://alpha.school/application/?submission_campus=austin_k8)    [Location on Google Maps](https://maps.app.goo.gl/s6e
2f0b45fe79,Self-Paced Learning at Alpha San Francisco,https://youtu.be/ULpQs-5LMvE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,tps://alpha.school/wp-content/uploads/2026/04/63.png)](https://www.youtube.com/watch?v=Jd7fKOqTTMI&t=2s)  [Real NY Parents. Real Stories. Why Alpha Works.](https://youtu.be/6_W5q8UWWgA)  [![Real NY Parents. Real Stories. Why Alpha Works.](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for
0b862ae91d,Reigniting Motivation at Alpha New York,https://youtu.be/VdcB9F_LGQg,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,hat Feels Like Family | Alpha Scottsdale](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-7.png)](https://youtu.be/LnODnKOEp34)  [What Students Have to Say About Alpha.](https://vimeo.com/873036424)  [![What Students Have to Say About Alpha.](https://alpha.school/wp-conte
5465b97a83,Alpha Santa Barbara: Where Kids Love School,https://youtu.be/VynSGr43m7Q,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,othing | The Future of Education is Now](https://alpha.school/wp-content/uploads/2026/04/66.png)](https://youtu.be/cmohHtn1Em8)  [Real Change in Weeks At Alpha Plano](https://youtu.be/eoSs_TDC_RQ)  [![Real Change in Weeks At Alpha Plano](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-
be452cc8a7,Motivation Unlocked At Alpha Santa Barbara,https://youtu.be/WcZdpq8Fgtk,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ha Tank](https://alpha.school/wp-content/uploads/2024/12/33.png)](https://www.youtube.com/watch?v=lI-5elfSdBc)  [Why Serious Athletes Are Leaving Traditional School Behind](https://youtu.be/H9DdfQ9EKvc)  [![Why Serious Athletes Are Leaving Traditional School Behind](https://alpha.school/wp-content/u
2d7a4df17e,The Future Starts at Alpha | Alpha New York,https://youtu.be/WfFS6nxsbx8,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,Best Decision for Our Family](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-37.png)](https://youtu.be/4S4m1XpqQqA)  [30 Days to a Different Kid](https://youtu.be/CuSijUisnyE)  [![30 Days to a Different Kid](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-v
fe8e18c009,Kids Love Mondays At Alpha Fort Worth and Plano!,https://youtu.be/Y17gcitTJRY,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,https://alpha.school/wp-content/uploads/2026/04/56.png)](https://youtu.be/e93kgaUy660)  [2 Hour Learning - An Evening with Dr. Yeager](https://www.youtube.com/watch?v=tNsU5iWL96o)  [![2 Hour Learning - An Evening with Dr. Yeager](https://alpha.school/wp-content/uploads/2025/05/Video-Thumbnails-1.png
905bc0a482,Alpha Fort Worth - Learning Reimagined,https://youtu.be/Ybc-R8PAu68,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,in Action](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-38.png)](https://youtu.be/9Hcd3kCh7hI)  [Kindergarten Isn't a Box to Check. It's a Beginning.](https://youtu.be/7DBF9gadMVA)  [![Kindergarten Isn't a Box to Check. It's a Beginning.](https://alpha.school/wp-conten
137a80a54c,Failure Is Fuel | A Fort Worth Parent's Story,https://youtu.be/ZOkL2_RXmrE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-10.png)](https://youtu.be/eoSs_TDC_RQ)  [Alpha Santa Barbara: Where Kids Love School](https://youtu.be/VynSGr43m7Q)  [![Alpha Santa Barbara: Where Kids Love School](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vi
dc18706505,How 2-Hour Learning Works,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=1173,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"ir own pace, *filling gaps fast.*  ALPHA KIDS STATISTICS  ###   2.6×     Average MAP Growth  ###   Top 1%     Nationally  ###   1500+     SAT average   ![](https://alpha.school/wp-content/uploads/2025/09/850A0214-yes-683x1024.webp)   A full year of fifth-grade math now takes about **28 hours** to ma"
e947171e19,"Think in Weeks, Not Years",https://youtu.be/ZP3gOj4G3ic?feature=shared&t=1886,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"wth  ###   Top 1%     Nationally  ###   1500+     SAT average   ![](https://alpha.school/wp-content/uploads/2025/09/850A0214-yes-683x1024.webp)   A full year of fifth-grade math now takes about **28 hours** to master. Learning that once took a year, **now happens in weeks.**  - [    How 2-Hour Learn"
fe22348a98,Public Speaking in the Wild,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=2592,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"ent/uploads/2025/10/workshop-3-scaled.jpg)High-schoolers design products, launch projects, and deliver public talks.  Each experience ends with a test to pass, **proving the skill is mastered**.  - [    Why Motivation Wins ](https://youtu.be/ZP3gOj4G3ic?feature=shared&t=6031)  - [    Explore Life Sk"
21d5c4e108,Youtu.be link,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=4503,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"’s what makes the model work.    – Joe Liemandt, Alpha School Co-founder and Principal     WHAT THE DATA SHOW     Education doesn’t change because of slogans. **It changes because of proof.**  Here’s what the data show:   [ ![](https://alpha.school/wp-content/uploads/2025/10/Fall-talk-table-1-1024x3"
95e801b94d,GenAI and Dynamic Content,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=5382,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"ts"")   One point for every verified minute of mastery. AI ensures each minute is *productive.*  - 1 XP = 1 minute of learning - 120 XP per day = a complete academic load - Real-time dashboards show every concept mastered  - [    TimeBack Overview ](https://www.timeback.education/)  - [    XP System "
7645b88b03,Why Motivation Wins,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=6031,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"![](https://alpha.school/wp-content/uploads/2025/10/workshop-2-scaled.jpg)Middle-schoolers complete a TED Talk or run their own businesses.  ![](https://alpha.school/wp-content/uploads/2025/10/workshop-3-scaled.jpg)High-schoolers design products, launch projects, and deliver public talks.  Each expe"
9c12c67ac0,A/B ≠ Mastery,https://youtu.be/ZP3gOj4G3ic?feature=shared&t=649,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"MAP testing proves it: even top-performing A+B students are often **one to seven years behind**.  Meanwhile, children sit through six-hour days filled with busywork, dulling their curiosity.  ### AT ALPHA, GRADES REFLECT **MASTERY.**   ![](https://alpha.school/wp-content/uploads/2025/09/850A9338-102"
8077f3719a,WATCH,https://youtu.be/abqqOY47-NA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"the day building real-world skills?  The answer is **t****he Alpha model**, framed by our **three commitments.**     THREE COMMITMENTS THAT DEFINE ALPHA     From years of iteration, three commitments have come to define what every Alpha student experiences:  ![](https://alpha.school/wp-content/uploa"
2e828ae148,Video,https://youtu.be/c3nEjk1FXL8,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"to Alpha X – a program for pursuing Olympic-level projects aligned with students’ deepest passions.  **Alpha High:**  Students participate in targeted 3-hour morning sessions, helping students reach the top 10% with SAT scores of 1350+ and scores of 4-5 on AP exams. Afternoons offer flexibility for "
38df9a9f16,What If Kindergarten Felt Like This?,https://youtu.be/cCw-tB-bKm0,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ps://alpha.school/wp-content/uploads/2024/10/11.png)](https://vimeo.com/788160521)  [Inside Alpha's SEAL Team Swim: Building Grit and Life Skills](https://www.youtube.com/watch?v=YLqdKPELPr0)  [![Inside Alpha's SEAL Team Swim: Building Grit and Life Skills](https://alpha.school/wp-content/uploads/20
edd310d57b,The Bigger Risk Is Doing Nothing | The Future of Education is Now,https://youtu.be/cmohHtn1Em8,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ind](https://alpha.school/wp-content/uploads/2026/04/74.png)](https://youtu.be/H9DdfQ9EKvc)  [Motivation Unlocked At Alpha Santa Barbara](https://youtu.be/WcZdpq8Fgtk)  [![Motivation Unlocked At Alpha Santa Barbara](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-13.png)]
59fa7cf150,What is a Shadow Day at Alpha?,https://youtu.be/e93kgaUy660,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,lpha Works.](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-62.png)](https://youtu.be/6_W5q8UWWgA)  [Self-Paced Learning at Alpha San Francisco](https://youtu.be/ULpQs-5LMvE)  [![Self-Paced Learning at Alpha San Francisco](https://alpha.school/wp-content/uploads/2025/11/
3247690613,Real Change in Weeks At Alpha Plano,https://youtu.be/eoSs_TDC_RQ,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-13.png)](https://youtu.be/WcZdpq8Fgtk)  [The Bigger Risk Is Doing Nothing | The Future of Education is Now](https://youtu.be/cmohHtn1Em8)  [![The Bigger Risk Is Doing Nothing | The Future of Education is Now](https://alpha.school/wp-co
57b7c51370,The Future of Education is Now in Lake Forest,https://youtu.be/fLqOc3BORKw,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ent/uploads/2025/11/Thumbnail-for-video-Gallery-32.png)](https://youtu.be/oNgmrvkppIk)  [Alpha Scottsdale | How the Right Fit Changes Everything](https://youtu.be/JVSyMEPwVDI)  [![Alpha Scottsdale | How the Right Fit Changes Everything](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-v
2f8a4f083c,This Isn’t Ordinary School I Alpha Santa Barbara,https://youtu.be/fxEek0_S0cA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,uture of Education is Now in Lake Forest](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-63.png)](https://youtu.be/fLqOc3BORKw)  [“I Love School.” — Alpha Student](https://youtu.be/07POH6y4l7Y)  [![“I Love School.” — Alpha Student](https://alpha.school/wp-content/uploads
c48567aa43,"Alpha X Showcase at SXSW 2026 | Young Founders, Big Ideas, and Event Moments",https://youtu.be/i976GorVoWU,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,025/11/Thumbnail-for-video-Gallery-3.png)](https://youtu.be/9ywA5oNmYaM)  [Growth Mindset in Action | Alpha San Francisco](https://youtu.be/Oy8Qzb2K3O0)  [![Growth Mindset in Action | Alpha San Francisco](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-65.png)](https://yo
8fdde938c0,Video,https://youtu.be/iPidNvq5SNM,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"**kids love school.*** We’re not just preparing students for tests; we’re preparing them for limitless futures.   Alpha Charlotte is launching in Fall 2026.  Join us for an info session at our campus on 4755 Prosperity Church Rd, between Prosperity Village and Highland Creek, and see firsthand why A"
c225ab7acf,A Week at Alpha Beats Summer Camp,https://youtu.be/jL9yo9wrFGY,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,youtu.be/Y17gcitTJRY)  [What Kids Do With Their Afternoons at Alpha School: Real Life Skills in Action](https://www.youtube.com/watch?v=5Vo16UaJ26o)  [![What Kids Do With Their Afternoons at Alpha School: Real Life Skills in Action](https://alpha.school/wp-content/uploads/2026/04/Thumbnail-for-video
c08879d666,Alpha Summer Tour Highlights,https://youtu.be/kMnT-KLjJxw,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,a Core Skills](https://alpha.school/wp-content/uploads/2024/10/12.png)](https://vimeo.com/788160555)  [What If You Could Try Alpha for a Week? | Experience Alpha This Summer](https://youtu.be/8HSE__RC3kw)  [![What If You Could Try Alpha for a Week? | Experience Alpha This Summer](https://alpha.schoo
dbfd1e7ef8,Alpha San Francisco - Learning Without Limits,https://youtu.be/lFrGQmg0yc4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,tion in the Wild](https://alpha.school/wp-content/uploads/2024/10/4.webp)](https://www.youtube.com/watch?v=sief5982a7E)  [Alpha Fort Worth - Learning Reimagined](https://youtu.be/wETefRuQ0y0)  [![Alpha Fort Worth - Learning Reimagined](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vi
b240f0b3c5,Why Families Are Choosing Texas Sports Academy,https://youtu.be/mJeF2lyv_OM,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,be/3oIkzR4xQ5s)  [![Empowering Students to Go Further | Alpha New York](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-36.png)](https://youtu.be/3oIkzR4xQ5s)  [The Role of Guides](https://youtu.be/wuN4s3RbTzA)  [![The Role of Guides](https://alpha.school/wp-content/uploa
e164cfc361,How Alpha New York Builds Confidence Through Curiosity,https://youtu.be/o8b8LxYpjjE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-34.png)](https://youtu.be/2qdweuDpFWI)  [The Future of Education is Now in Chantilly](https://youtu.be/LHbHtAEmIpQ)  [![The Future of Education is Now in Chantilly](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Galle
46ba0b546d,Turning Test Anxiety Into Motivation | Alpha New York,https://youtu.be/oNgmrvkppIk,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,wp-content/uploads/2026/04/75.png)](https://youtu.be/cCw-tB-bKm0)  [What a Two-Hour School Day Actually Looks Like](https://www.youtube.com/watch?v=e7Py1EOcaro)  [![What a Two-Hour School Day Actually Looks Like](https://alpha.school/wp-content/uploads/2026/04/Thumbnail-for-video-Gallery-72.png)](ht
c18e05de82,Video,https://youtu.be/qNTmxzcsES4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,r Team -------------  ##### Wonder Lab | PreK Grade  [Video](https://youtu.be/SrBwaZFfQOE)  [![Video](https://img.youtube.com/vi/SrBwaZFfQOE/hqdefault.jpg)](https://youtu.be/SrBwaZFfQOE)  ##### Learning Lab | K - 1st Grade  [Video](https://youtu.be/Ej5OBcX5C7o)  [![Video](https://img.youtube.com/vi/
f0b818f007,Limitless Learning Mindset I Alpha Fort Worth,https://youtu.be/roEuGtNR-GQ,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,pha Student](https://alpha.school/wp-content/uploads/2026/04/68.png)](https://youtu.be/07POH6y4l7Y)  [This Isn’t Ordinary School I Alpha Santa Barbara](https://youtu.be/fxEek0_S0cA)  [![This Isn’t Ordinary School I Alpha Santa Barbara](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vi
41cc7623ff,Alpha Scottsdale | Turning Passions Into Possibilities,https://youtu.be/sRmJGrOHKXE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,d a Day at Alpha School](https://alpha.school/wp-content/uploads/2026/04/57.png)](https://youtu.be/CTcFZhAaeLM)  [Meet the Girl Bosses of Alpha School](https://www.youtube.com/watch?v=uJE7SQQw6Zk)  [![Meet the Girl Bosses of Alpha School](https://alpha.school/wp-content/uploads/2026/04/64.webp)](htt
68691e70c7,Alpha Students Stole the Show at SXSW,https://youtu.be/vRnf6a6EYRQ,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-9.png)](https://youtu.be/sRmJGrOHKXE)  [How Alpha New York Gives Families Their Time Back](https://youtu.be/Go41InoioM8)  [![How Alpha New York Gives Families Their Time Back](https://alpha.school/wp-content/uploads/2025/11/Thumbnai
32acb80285,Video,https://youtu.be/vYXLdI_879A,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,tion.  I'm interested in learning more about becoming an Alpha Founding Family in my community. ----------------------------------------------------------------------------------------   [     SIGN UP TODAY  ](https://share.hsforms.com/1Hak3aTP-R5-P0y39q366WQnufuo)   Share with Friends -------------
fbb8a76bb5,Alpha Fort Worth - Learning Reimagined,https://youtu.be/wETefRuQ0y0,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,://alpha.school/wp-content/uploads/2025/05/Video-Thumbnails.png)](https://www.youtube.com/watch?v=50Rux7TzFBQ)  [7th &amp; 8th Graders Socialization in the Wild](https://www.youtube.com/watch?v=sief5982a7E)  [![7th & 8th Graders Socialization in the Wild](https://alpha.school/wp-content/uploads/2024
0cc132c9f3,The Role of Guides,https://youtu.be/wuN4s3RbTzA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,Lulu + Sami Culture](https://alpha.school/wp-content/uploads/2024/12/29.png)](https://www.youtube.com/watch?v=iEHKf59ANlc)  [Empowering Students to Go Further | Alpha New York](https://youtu.be/3oIkzR4xQ5s)  [![Empowering Students to Go Further | Alpha New York](https://alpha.school/wp-content/uploa
0c14c1120b,Where Loving School Comes First | Alpha Scottsdale,https://youtu.be/yh2qwr085T0,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,tion at Alpha New York](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-35.png)](https://youtu.be/VdcB9F_LGQg)  [Peter + Dana App Learning](https://www.youtube.com/watch?v=hFK-0325LP0)  [![Peter + Dana App Learning](https://alpha.school/wp-content/uploads/2024/12/31.png)]
01d85e7b6e,We Let Alpha Students Take Over. Here's What They Said,https://youtu.be/zCMdtd4YMqU,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,)  [![Kara Impact](https://alpha.school/wp-content/uploads/2024/12/27.png)](https://www.youtube.com/watch?v=VvcVOz7nM0A)  [Elsbeth + Terak Why Alpha](https://www.youtube.com/watch?v=vpHCP3mPz4g)  [![Elsbeth + Terak Why Alpha](https://alpha.school/wp-content/uploads/2025/06/Video-Thumbnails.png)](htt
